source_url,title,paragraphs,agreement_codes,primary_pdf,other_pdfs
https://www.state.gov/10-201-41,"Netherlands (10-201.41) – Agreement Amending the Treaty of June 12, 1981 on Mutual Assistance in Criminal Matters","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Mutual Legal Assistance | Signed at The Hague September 29, 2004; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-13, 109th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-13, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; ratified by the President December 11, 2008; Exchange of Instruments of Ratification at Washington September 29, 2009; entered into force February 1, 2010.  With annex and exchange of notes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-201.41-Netherlands-EU-Mutual-Legal-Assistance-Treaty.pdf,
https://www.state.gov/10-916,France (10-916) – Arrangement for Cooperation in the Global Learning and Observations to Benefit the Environment (GLOBE) Program,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 16, 2010 | Environment and Conservation: GLOBE Program | Arrangement signed at Washington September 16, 2010; entered into force September 16, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-916-France-Environ-Coop-GLOBE.pdf,
https://www.state.gov/10-920-1,Malaysia (10-920.1) – Agreement Concerning the Establishment of the Malaysian-American Commission on Educational Exchange,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 20, 2010 | Education | Agreement signed at Kuala Lumpur September 20, 2010; entered into force September 20, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-920.1-Malaysia-Education.pdf,
https://www.state.gov/10-621-1,Poland (10-621.1) – Agreement Concerning Cooperation on Information Assurance (IA) and Computer Network Defense (CND),"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 21, 2010 | Defense: Cooperation | Agreement signed at Warsaw June 21, 2010; entered into force June 21, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-621.1-Poland-Defense-Cooperation.pdf,
https://www.state.gov/10-1123,Malta (10-1123) – Convention for the Avoidance of Double Taxation and the Prevention of Fiscal Evasion with Respect to Taxes on Income,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 23, 2010 | Taxation: Taxes on Income | Convention signed at Valletta August 8, 2008; transmitted by the President of the United States of America to the Senate January 15, 2009 (Treaty Doc. 111-1, 111th Congress, 1st Session); reported favorably by the Senate Committee on Foreign Relations April 13, 2010 (Senate Executive Report No. 111-3, 111th Congress, 2d Session); Advice and consent to ratification by the Senate July 15, 2010; ratified by the President November 1, 2010; entered into force November 23, 2010.  With exchange of notes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-1123-Malta-Taxation-Treaty.pdf,
https://www.state.gov/10-201-13,Italy (10-201.13) – Instrument Amending the Treaty on Extradition,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Extradition | Amendment to the treaty signed October 13, 1983. Signed at Rome May 3, 2006; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-14, 109th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-12, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; ratified by the President December 11, 2008; Exchange of Instruments of Ratification at Rome May 28, 2009; entered into force February 1, 2010. With annex. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-201.13-Italy-EU-Extradition-Treaty.pdf,
https://www.state.gov/10-922-1,Poland (10-922.1) – Arrangement for the Exchange of Technical Information and Cooperation in Nuclear Safety Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 22, 2010 | Nuclear Energy: Nuclear Safety | Arrangement signed at Vienna September 22, 2010; entered into force September 22, 2010.  With addendum. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-922.1-Poland-Nuclear-Safety.pdf,
https://www.state.gov/10-1214,"United Nations Educational, Scientific and Cultural Organization (10-1214) – Tax Reimbursement Agreement","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | December 14, 2010 | Taxation: Reimbursement | Agreement signed at Paris December 14, 2010; entered into force December 14, 2010. With annex. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-1214-UNESCO-Taxation-Reimbursement.pdf,
https://www.state.gov/10-216,Canada (10-216) – Agreement on Government Procurement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 16, 2010 | Trade and Investment: Government Procurement | Agreement signed at Mississauga and Washington February 11 and 12, 2010; entered into force February 16, 2010.  With appendices. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-216-Canada-Trade.pdf,
https://www.state.gov/10-719,Moldova (10-719) – Agreement on the Protection and Preservation of Certain Cultural Properties,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | July 19, 2010 | Cultural Exchanges, Property and Cooperation | Agreement signed at Washington June 20, 2001; entered into force July 19, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-719-Moldova-Cultural-Property.pdf,
https://www.state.gov/10-1113,France (10-1113) – Agreement on Science and Technology Cooperation,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 13, 2010 | Scientific and Technological Cooperation | Agreement signed at Paris October 22, 2008; entered into force November 13, 2010.  With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-1113-France-Scientific-Cooperation.pdf,
https://www.state.gov/10-1001,Multilateral (10-1001) – Agreement Concerning the Exchange of Secured Software-Defined Radio (SSDR) Research and Development Information,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | October 1, 2010 | Defense: Research and Development | Agreement signed at Washington, Warsaw, Bagneux, Rome, Stockholm, Madrid, and Helsinki August 17, 20, and 23; September 8, 15, and 16; and October 1, 2010; entered into force October 1, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-1001-Multilateral-Defense-Research-and-Development-CS.pdf,
https://www.state.gov/10-201-18,"Portugal (10-201.18) – Instrument Amending the Convention of May 7, 1908 on Extradition","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Extradition | Signed at Washington July 14, 2005; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-14, 109th Congress, 2d Session); Reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-12, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; ratified by the President December 11, 2008; Exchange of Instruments of Ratification at Washington June 5, 2009; entered into force February 1, 2010.  With annex. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-201.18-Portugal-EU-Extradition-Treaty.pdf,
https://www.state.gov/10-511-2,Canada (10-511.2) – Framework Agreement for Cooperation in the Exploration and Use of Outer Space for Peaceful Purposes,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | May 11, 2010 | Space Cooperation | Agreement signed at Washington September 9, 2009; entered into force May 11, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-511.2-Canada-Space-Cooperation.pdf,
https://www.state.gov/10-1104,India (10-1104) – Memorandum of Understanding for Technical Cooperation in Earth Observations and Earth Sciences,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 4, 2010 | Scientific and Technological Cooperation: Earth Sciences | Memorandum of understanding signed at Washington and New Delhi April 16, 2008; entered into force November 4, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-1104-India-Scientific-Cooperation.pdf,
https://www.state.gov/10-201-8,France (10-201.8) – Instrument Amending the Treaty on Extradition,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Extradition | Amendment to treaty signed April 23, 1996 ( | 02 201 | [2 MB] | ). Signed at The Hague September 30, 2004; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-14, 109th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-12, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; Ratified by the President December 11, 2008; Exchange of Diplomatic Notes at Washington August 10, 2006 and May 13, 2009; entered into force February 1, 2010. | Tags",02 201,https://www.state.gov/wp-content/uploads/2019/02/10-201.8-France-EU-Extradition-Treaty.pdf,https://www.state.gov/wp-content/uploads/2019/02/02-201-France-Extradition.pdf
https://www.state.gov/10-1108,Indonesia (10-1108) – Memorandum of Understanding on Capacity Building to Strengthen the Security of Biological Pathogens,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | November 8, 2010 | Weapons: Biological | Memorandum of understanding signed at Jakarta November 8, 2010; entered into force November 8, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-1108-Indonesia-Biological-Weapons.pdf,
https://www.state.gov/10-201.11,"Hungary (10-201.11) – Protocol Amending the Treaty of December 1, 1994 on Extradition","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Extradition | Signed at Budapest November 15, 2005; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-14, 109th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-12, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; ratified by the President December 11, 2008; Exchange of Instruments of Ratification at Washington June 10, 2009; entered into force February 1, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-201.11-Hungary-EU-Extradition-Treaty.pdf,
https://www.state.gov/10-315,Maldives (10-315) – Investment Incentive Agreement,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 15, 2010 | Finance: Investment Guaranties | Agreement signed at Male March 15, 2010; entered into force March 15, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-315-Maldives-Investment-Guaranties.pdf,
https://www.state.gov/10-915,"Colombia (10-915) – Supplemental Agreement Regarding the Strengthening of Technical and Related Assistance for Scientific, Technical and Technological Cooperation and Innovation","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 15, 2010 | Scientific and Technological Cooperation | Agreement signed at Bogota June 9, 2010; entered into force September 15, 2010.  With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-915-Colombia-Scientific-Cooperation.pdf,
https://www.state.gov/10-201-30,Estonia (10-201.30) – Instrument Amending the Treaty on Mutual Legal Assistance in Criminal Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Mutual Legal Assistance | Amending treaty signed April 2, 1998 ( | 12940 | [1 MB] | ). Signed at Tallinn February 8, 2006; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-13, 109th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-13, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; ratified by the President December 11, 2008; Exchange of Instruments of Ratification at Washington April 7, 2009; entered into force February 1, 2010.  With annex. | Tags",12940,https://www.state.gov/wp-content/uploads/2019/02/10-201.30-Estonia-EU-Mutual-Legal-Assistance-Treaty.pdf,https://www.state.gov/wp-content/uploads/2019/02/12940-Estonia-Law-Enforcement-MLAT-4.2.1998.pdf
https://www.state.gov/10-909,New Zealand (10-909) – Agreement on Facilitating Science and Technology Cooperation that Contributes to Domestic and External Security Capabilities,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 9, 2010 | Scientific and Technological Cooperation | Agreement signed at Washington January 8, 2010; entered into force September 9, 2010. With annex. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-909-New-Zealand-Scientific-Cooperation.pdf,
https://www.state.gov/10-521,"Greece (10-521) – Agreement Extending the July 8, 1990 Mutual Defense Cooperation Agreement","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | May 21, 2010 | Defense | Agreement effected by exchange of notes at Athens April 14 and May 21, 2010; entered into force May 21, 2010. | Agreement Effected by exchange of notes at Athens August 1 and October 11, 2011; entered into force October 11, 2011. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-521-Greece-Defense-Extens.pdf,
https://www.state.gov/10-331,Poland (10-331) – Agreement on the Status of Armed Forces of the United States in the Territory of Poland,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | March 31, 2010 | Defense: Status of Forces | Agreement signed at Warsaw December 11, 2009; entered into force March 31, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-331-Poland-Defense-SOFA.pdf,
https://www.state.gov/10-801,European Union (10-801) – Agreement on the Processing and Transfer of Financial Messaging Data from the European Union to the United States for the Purposes of the Terrorist Finance Tracking Program,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | August 1, 2010 | Law Enforcement: Cooperation | Agreement signed at Brussels June 28, 2010; entered into force August 1, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-801-European-Union-Judicial-Assistance-Coop.pdf,
https://www.state.gov/10-201-22,"Sweden (10-201.22) – Instrument Amending the Convention on Extradition of October 24, 1961, and the Supplementary Convention of March 14, 1983","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Extradition | Signed at Brussels December 16, 2004; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-14, 109th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-12, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; ratified by the President December 11, 2008; Exchange of Instruments of Ratification April 28, 2009; entered into force February 1, 2010.  With annex. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-201.22-Sweden-EU-Extradition-Treaty.pdf,
https://www.state.gov/10-630,Mexico (10-630) – Minute 317 of the International Boundary and Water Commission: Adoption of a Conceptual Framework for US-Mexico Discussions on Colorado River Cooperative Actions,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | June 30, 2010 | Boundaries and Boundary Waters | Minute No. 317 signed at Ciudad Juarez June 17, 2010; entered into force June 30, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-630-Mexico-Boundary-Waters-Min-317.pdf,
https://www.state.gov/10-1001-1,Belarus (10-1001.1) – Agreement Concerning Atomic Energy Transfer of Spent Nuclear Fuel from the Republic of Belarus,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | October 1, 2010 | Nuclear Energy:  Fuel | Agreement effected by exchange of notes at Minsk July 5 and October 1, 2010; entered into force October 1, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-1001.1-Belarus-Atomic-Energy-Notes.pdf,
https://www.state.gov/10-201-35,Ireland (10-201.35) – Instrument Amending the Treaty on Mutual Legal Assistance in Criminal Matters,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Mutual Legal Assistance | Amendment to the treaty signed January 18, 2001 ( | 13137 | [674 KB] | ). Signed at Dublin July 14, 2005; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-13, 109th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-13, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; ratified by the President December 11, 2008; Exchange of Diplomatic Notes at Washington August 11 and 12, 2009; entered into force February 1, 2010.  With annex. | Tags",13137,https://www.state.gov/wp-content/uploads/2019/02/10-201.35-Ireland-EU-Mutual-Legal-Assistance-Treaty.pdf,https://www.state.gov/wp-content/uploads/2019/03/13137-Ireland-MLAT-01.18.2001.pdf
https://www.state.gov/10-501,Czech Republic (10-501) – Agreement on Enhancing Cooperation in Preventing and Combating Serious Crime,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | May 1, 2010 | Law Enforcement:  Cooperation | Agreement signed at Prague November 12, 2008; entered into force May 1, 2010, with the exception of Articles 8 through 10.  In accordance with Article 26, Articles 8 through 10 may enter into force in the future under conditions specified in Article 26. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-501-Czech-Republic-Law-Enforcemt-Coop.pdf,
https://www.state.gov/10-924,Costa Rica (10-924) – Agreement Regarding a Debt-For-Nature Swap Program Under the US Tropical Forest Conservation Act,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | September 24, 2010 | Finance: Tropical Forests | Agreement signed at San Jose September 24, 2010; entered into force September 24, 2010.  With schedules. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-924-Costa-Rica-Finance-Tropical-Forests.pdf,
https://www.state.gov/10-525-1,China (10-525.1) – Memorandum of Understanding for the Collaborative Program on Emerging and Re-emerging Infectious Diseases,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | May 25, 2010 | Scientific and Technological Cooperation: Infectious Diseases | Memorandum of understanding signed at Beijing May 25, 2010; entered into force May 25, 2010. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-525.1-China-Scientific-Cooperation.pdf,
https://www.state.gov/10-201-7,"Finland (10-201.7) – Protocol to the Treaty of June 11, 1976 on Extradition","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 1, 2010 | Law Enforcement: Extradition | Signed at Brussels December 16, 2004; transmitted by the President of the United States of America to the Senate September 28, 2006 (Treaty Doc. 109-14, 109th Congress, 2d Session); reported favorably by the Senate Committee on Foreign Relations July 29, 2008 (Senate Executive Report No. 110-12, 110th Congress, 2d Session); Advice and consent to ratification by the Senate September 23, 2008; ratified by the President December 11, 2008; Exchange of Diplomatic Notes at Helsinki April 29 and May 28, 2009; Entered into force February 1, 2010. With annex. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-201.7-Finland-EU-Extradition-Treaty.pdf,
https://www.state.gov/10-218,Germany (10-218) – Agreement on Science and Technology Cooperation,"We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | February 18, 2010 | Scientific and Technological Cooperation | Agreement signed at Washington February 18, 2010; entered into force February 18, 2010.  With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-218-Germany-Scientific-Cooperation.pdf,
https://www.state.gov/10-118,"Singapore (10-118) – Agreement Concerning Cooperation on Combating Nuclear Terrorism, the Nonproliferation of Weapons of Mass Destruction, and Related Items and Technologies","We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | We use cookies to make our website work better and improve your experience. By continuing to use the site, you agree to our privacy policy. | Official websites use .gov | Secure .gov websites use HTTPS | Countries & | Areas | Bureaus & | Offices | About | Mission | History | Administrative | Leadership | Directories | TIAS | Office of Treaty Affairs | January 18, 2010 | Weapons: Proliferation | Agreement signed at Singapore January 18, 2010; entered into force January 18, 2010.  With annexes. | Tags",,https://www.state.gov/wp-content/uploads/2019/02/10-118-Singapore-Weapons.pdf,
